metric,domain_a,domain_b,layer,layer_ordinal,spearman,kendall_tau,bootstrap_mean_spearman,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates
gate_mass,math,reasoning,12,12,0.49688644688644684,0.375,0.4957390109890109,0.4540281593406593,0.5404578754578753,100
gate_mass,math,reasoning,13,13,0.6222527472527472,0.4672619047619047,0.6132857142857142,0.5555563186813186,0.6580608974358974,100
gate_mass,math,reasoning,14,14,0.5254120879120878,0.3829365079365079,0.5172408424908425,0.46758241758241753,0.5729532967032966,100
gate_mass,math,reasoning,15,15,0.7179487179487178,0.5257936507936508,0.7101804827455035,0.6753102106227105,0.739044184981685,100
gate_mass,math,reasoning,average,average,0.5908357605463563,0.43902565836671226,0.5852404909190629,0.5541823345924908,0.6144866786858973,100
gate_mass,coding,reasoning,0,0,0.21758241758241756,0.1527777777777778,0.21447573260073255,0.16801053113553113,0.25489125457875456,100
gate_mass,coding,reasoning,1,1,0.23310439560439558,0.1636904761904762,0.22173580586080582,0.17950663919413917,0.26320169413919403,100
gate_mass,coding,reasoning,2,2,0.33017399267399267,0.2242063492063492,0.3316350732600732,0.2858665293040293,0.3767788461538461,100
gate_mass,coding,reasoning,3,3,0.3348443223443223,0.2351190476190476,0.3330576923076924,0.2907875457875458,0.3852598443223443,100
gate_mass,coding,reasoning,4,4,0.2853021978021978,0.20039682539682538,0.28149865982384786,0.2374679487179487,0.3263713369963369,100
gate_mass,coding,reasoning,5,5,0.34020146520146516,0.23214285714285715,0.3358324922400412,0.29553113553113547,0.38034913003662996,100
gate_mass,coding,reasoning,6,6,0.5472069597069597,0.40674603174603174,0.5460546638901937,0.5173500457875457,0.5828732392758915,100
gate_mass,coding,reasoning,7,7,0.48511904761904756,0.3412698412698412,0.4919302722219067,0.45031364468864465,0.5391838369963369,100
gate_mass,coding,reasoning,8,8,0.5562271062271061,0.3968253968253968,0.5595152381883713,0.5253628663003662,0.6010416495837632,100
gate_mass,coding,reasoning,9,9,0.32229853479853476,0.2509920634920635,0.33294529178017046,0.2860347985347985,0.38097527472527465,100
gate_mass,coding,reasoning,10,10,0.2636446886446886,0.19742063492063494,0.2656174609607383,0.21606632270527762,0.31888623382669734,100
gate_mass,coding,reasoning,11,11,0.1465201465201465,0.1259920634920635,0.14673224966513612,0.11154189560439559,0.18554945054945046,100
gate_mass,coding,reasoning,12,12,0.14958791208791206,0.1259920634920635,0.14967908979350766,0.10614354395604396,0.20026556776556773,100
gate_mass,coding,reasoning,13,13,0.053434065934065925,0.04265873015873015,0.05335393772893772,0.014664606227106233,0.0990911172161172,100
gate_mass,coding,reasoning,14,14,0.11043956043956042,0.09821428571428571,0.11064166464789109,0.05969436813186814,0.16351391957823533,100
