layer,layer_ordinal,layer_name,expert_id,specialization_metric,specialization_score,absolute_normalized_range,rank_range,max_domain,min_domain,max_normalized_importance,min_normalized_importance,minimum_was_zero,general_normalized_contribution,general_rank,general_percentile,math_normalized_contribution,math_rank,math_percentile,coding_normalized_contribution,coding_rank,coding_percentile,reasoning_normalized_contribution,reasoning_rank,reasoning_percentile
5,5,model.layers.5.mlp,63,functional_contribution,59.259269052791936,0.03287165697744868,53.0,general,reasoning,0.03343588748451876,0.0005642305070700867,False,0.03343588748451876,6.0,0.9206349206349206,0.0013571552409235416,56.0,0.12698412698412698,0.0009526682685718211,50.0,0.2222222222222222,0.0005642305070700867,59.0,0.07936507936507936
5,5,model.layers.5.mlp,44,functional_contribution,56.675318113726874,0.04299308303602559,61.0,general,math,0.04376529385469624,0.0007722108186706566,False,0.04376529385469624,1.0,1.0,0.0007722108186706566,62.0,0.031746031746031744,0.0009244895467887726,51.0,0.20634920634920634,0.005145209682170332,46.0,0.2857142857142857
6,6,model.layers.6.mlp,11,functional_contribution,960560846.966541,0.000960560845966541,9.0,math,reasoning,0.000960560845966541,0.0,True,0.0006655287242176626,63.0,0.015873015873015872,0.000960560845966541,55.0,0.14285714285714285,1.4862512308192545e-05,61.0,0.047619047619047616,0.0,64.0,0.0
6,6,model.layers.6.mlp,41,functional_contribution,3523.42281078755,0.0075660215596728515,17.0,general,coding,0.007568169518178593,2.1479585057417956e-06,False,0.007568169518178593,47.0,0.2698412698412698,0.00011276983006885534,63.0,0.015873015873015872,2.1479585057417956e-06,64.0,0.0,0.0007035945590445214,59.0,0.07936507936507936
6,6,model.layers.6.mlp,51,functional_contribution,1428.0988266014758,0.003148881940613141,11.0,general,coding,0.003151088431470549,2.206490857408332e-06,False,0.003151088431470549,56.0,0.12698412698412698,0.0011722236640440387,52.0,0.19047619047619047,2.206490857408332e-06,63.0,0.015873015873015872,0.002598244690083393,52.0,0.19047619047619047
6,6,model.layers.6.mlp,14,functional_contribution,1380.5127741968347,0.0038632507454858375,7.0,general,coding,0.00386605119027927,2.8004447934324375e-06,False,0.00386605119027927,55.0,0.14285714285714285,0.0003287258904708682,59.0,0.07936507936507936,2.8004447934324375e-06,62.0,0.031746031746031744,0.000782849815871969,58.0,0.09523809523809523
6,6,model.layers.6.mlp,0,functional_contribution,284.18127276693184,0.035543870821741826,51.0,general,coding,0.03566938713922732,0.00012551631748549422,False,0.03566938713922732,5.0,0.9365079365079365,0.00855783433204546,27.0,0.5873015873015873,0.00012551631748549422,56.0,0.12698412698412698,0.01611096401880601,21.0,0.6825396825396826
6,6,model.layers.6.mlp,28,functional_contribution,265.85240427518846,0.037492087095129065,57.0,general,coding,0.03763364551115659,0.00014155841602752234,False,0.03763364551115659,4.0,0.9523809523809523,0.0002619513147828352,61.0,0.047619047619047616,0.00014155841602752234,54.0,0.15873015873015872,0.0009108061867568466,57.0,0.1111111111111111
6,6,model.layers.6.mlp,42,functional_contribution,250.6564240509773,0.08973593610830105,60.0,coding,reasoning,0.09009537382835876,0.00035943772005771207,False,0.0005318687208505946,64.0,0.0,0.0007272111709067078,56.0,0.12698412698412698,0.09009537382835876,4.0,0.9523809523809523,0.00035943772005771207,63.0,0.015873015873015872
6,6,model.layers.6.mlp,15,functional_contribution,208.5214233046133,0.028210221621657542,55.0,general,coding,0.028346160460958617,0.00013593883930107466,False,0.028346160460958617,7.0,0.9047619047619048,0.00029312342075208075,60.0,0.06349206349206349,0.00013593883930107466,55.0,0.14285714285714285,0.0003971902313516349,62.0,0.031746031746031744
