metric,domain_a,domain_b,layer,layer_ordinal,spearman,kendall_tau,bootstrap_mean_spearman,bootstrap_ci_low,bootstrap_ci_high,bootstrap_replicates
gate_mass,math,reasoning,2,2,0.5318223443223443,0.40674603174603174,0.5246401098901098,0.46606570512820505,0.5785084706959706,100
gate_mass,math,reasoning,3,3,0.7738553113553113,0.5783730158730158,0.7706497252747252,0.7394162087912087,0.8062511446886447,100
gate_mass,math,reasoning,4,4,0.6830128205128204,0.5,0.6752171880477524,0.6326568223443223,0.7088621794871793,100
gate_mass,math,reasoning,5,5,0.4396978021978022,0.30952380952380953,0.4369532967032967,0.3882119963369963,0.49374999999999986,100
gate_mass,math,reasoning,6,6,0.7355311355311354,0.5585317460317459,0.7395132783882784,0.6987190934065933,0.780856227106227,100
gate_mass,math,reasoning,7,7,0.6838369963369962,0.48908730158730157,0.6814029304029304,0.6569391025641025,0.7070169413919413,100
gate_mass,math,reasoning,8,8,0.7888278388278389,0.5912698412698413,0.7890396965222629,0.75191163003663,0.8165647893772893,100
gate_mass,math,reasoning,9,9,0.7857600732600731,0.5972222222222222,0.7808456959706958,0.7576156135531136,0.8068956043956043,100
gate_mass,math,reasoning,10,10,0.7419871794871794,0.5585317460317459,0.7397948717948717,0.7069013278388279,0.7728697344322343,100
gate_mass,math,reasoning,11,11,0.695558608058608,0.5198412698412698,0.6837036052805413,0.6433974358974358,0.715543727106227,100
gate_mass,math,reasoning,12,12,0.6203296703296703,0.4811507936507936,0.6207069597069597,0.5756684981684981,0.6566460622710621,100
gate_mass,math,reasoning,13,13,0.7542124542124542,0.566468253968254,0.7412023809523808,0.6903422619047619,0.7836355311355311,100
gate_mass,math,reasoning,14,14,0.5874084249084249,0.43353174603174605,0.5783021978021977,0.5323019688644689,0.6266380494505494,100
gate_mass,math,reasoning,15,15,0.7318223443223443,0.5416666666666666,0.7324931318681317,0.7006959706959706,0.7671989468864469,100
gate_mass,math,reasoning,average,average,0.672204097985348,0.500062003968254,0.6684279529792255,0.6408414892399267,0.6974512791895604,100
gate_mass,coding,reasoning,0,0,0.27747252747252743,0.20337301587301587,0.2713869047619047,0.20627747252747256,0.3126156135531135,100
gate_mass,coding,reasoning,1,1,0.3336538461538461,0.24007936507936506,0.3340215201465201,0.3065212912087912,0.36922847985347973,100
gate_mass,coding,reasoning,2,2,0.3820970695970695,0.2718253968253968,0.37050667904665535,0.3177667124542124,0.41874313186813183,100
gate_mass,coding,reasoning,3,3,0.32170329670329667,0.22718253968253968,0.3183315018315017,0.25850847069597066,0.3746485805860805,100
gate_mass,coding,reasoning,4,4,0.32852564102564097,0.25,0.3300554029304029,0.2774095695970696,0.3903880494505494,100
gate_mass,coding,reasoning,5,5,0.34432234432234426,0.24503968253968253,0.3333391644205435,0.28629464285714284,0.38013965201465194,100
gate_mass,coding,reasoning,6,6,0.5521125471120322,0.4162738902590109,0.5447916414656576,0.5080232145847328,0.582122033859009,100
gate_mass,coding,reasoning,7,7,0.4915750915750915,0.34226190476190477,0.49603625876636714,0.45355267878791206,0.544140721308008,100
gate_mass,coding,reasoning,8,8,0.544855138029493,0.3894815302185024,0.5455689164069097,0.5051654297557144,0.5925328035143484,100
gate_mass,coding,reasoning,9,9,0.3282967032967033,0.251984126984127,0.3360973839146276,0.2925869963369963,0.3876486681649138,100
gate_mass,coding,reasoning,10,10,0.2845238095238095,0.21428571428571427,0.27728236642430565,0.22070193112630856,0.34440590659340653,100
gate_mass,coding,reasoning,11,11,0.19519230769230766,0.16964285714285712,0.19296379958408302,0.1513885073260073,0.24399971669386816,100
gate_mass,coding,reasoning,12,12,0.1850982726571894,0.155296457271836,0.18201934577100792,0.13703510801158805,0.23769888727835184,100
gate_mass,coding,reasoning,13,13,0.07609890109890109,0.06349206349206349,0.07471932234432234,0.02886217948717949,0.13393086080586075,100
gate_mass,coding,reasoning,14,14,0.11982600732600732,0.10119047619047618,0.11069334139383902,0.05141798058043776,0.17691880631660836,100
gate_mass,coding,reasoning,15,15,0.2288003663003663,0.1626984126984127,0.22400373275405958,0.1789685541003923,0.26823806544698314,100
gate_mass,coding,reasoning,average,average,0.3121346168679141,0.23150671458155656,0.30886358012266923,0.26970368733706745,0.3549282066335973,100
functional_contribution,general,math,0,0,0.3467032967032967,0.2470238095238095,0.33161126373626365,0.26533768315018313,0.3961939102564101,100
functional_contribution,general,math,1,1,0.6514652014652014,0.501984126984127,0.6405100732600733,0.589536401098901,0.6956856684981684,100
functional_contribution,general,math,2,2,0.3586538461538461,0.2390873015873016,0.31582509157509153,0.2043337912087912,0.415859661172161,100
functional_contribution,general,math,3,3,0.41785714285714287,0.28968253968253965,0.4158891941391941,0.35731112637362633,0.48915521978021953,100
functional_contribution,general,math,4,4,0.29358974358974355,0.2093253968253968,0.2737380952380952,0.16663461538461538,0.3560462454212453,100
functional_contribution,general,math,5,5,0.19839743589743586,0.14285714285714285,0.20660897435897435,0.12612065018315016,0.2786275183150181,100
functional_contribution,general,math,6,6,0.2924908424908425,0.20238095238095236,0.3056630036630036,0.2150080128205128,0.41859775641025615,100
